session_id,path,viewedAt,pageviewCount,browserName,deviceType,osName,city,country,region,trafficSource,referrerUrl,utmSource,utmMedium,utmCampaign,utmContent,timeOnPageMs
wix_50.47.248.147_3202026_9,/models/ai-maturity-model,2026-03-20T09:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,direct,,,,,,
wix_unknown_192026_23,/solutions/communication-strategies,2026-01-09T23:00:00Z,1,Unknown,desktop,Unknown,,US,,direct,,,,,,
wix_199.47.189.196_442026_5,/post/business-strategy-masterclass,2026-04-04T05:00:00Z,1,Safari,mobile,iOS,,US,,paid,https://google.com/,adwords,ppc,strategycos - perfmax june2025,,
wix_81.167.233.168_5242026_14,/post/clawpilot-a-new-way-to-work-with-ai,2026-05-24T14:00:00Z,1,LinkedIn App,mobile,iOS,Sandefjord,NO,07,organic,https://linkedin.com/,,,,,
wix_94.34.84.207_5312026_7,/,2026-05-31T07:00:00Z,1,Chrome,desktop,Windows,Melito di Napoli,IT,NA,direct,https://synozur.com/?utm_source=chatgpt.com,,,,,
wix_68.33.49.105_1242026_19,/post/11-copilot-tips-to-supercharge-your-productivity,2026-01-24T19:00:00Z,1,Safari,mobile,iOS,Middletown,US,MD,direct,,,,,,
wix_137.186.156.80_5192026_7,/contact,2026-05-19T07:00:00Z,1,Chrome,desktop,Windows,Cochrane,CA,AB,direct,https://chatgpt.com/,chatgpt.com,,,,23000
wix_161.123.138.108_5292026_11,/post/ai-in-action-how-new-copilot-features-change-content-management-and-productivity,2026-05-29T11:00:00Z,1,Chrome,mobile,Android,Athens,GR,I,organic,https://bing.com/,,,,,245000
wix_216.247.95.175_442026_4,/,2026-04-04T04:00:00Z,1,Chrome,desktop,Linux,Tuguegarao City,PH,CAG,direct,,,,,,
wix_205.169.39.128_222026_20,/,2026-02-02T20:00:00Z,1,Chrome,desktop,Windows,,US,,referral,,hs_email,email,,22476756,
wix_183.232.114.239_2262026_16,/insights/tags/collaboration,2026-02-26T16:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_205.169.39.57_2122026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-12T13:00:00Z,1,Chrome,desktop,Windows,,US,,organic,https://bing.com/,,,,,
wix_64.137.77.244_622026_21,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,2026-06-02T21:00:00Z,1,Chrome,desktop,Windows,Madrid,ES,M,organic,https://bing.com/,,,,,
wix_223.185.128.213_3252026_5,/contact,2026-03-25T05:00:00Z,1,Chrome,desktop,Windows,Bengaluru,IN,KA,referral,https://whova.com/,,,,,62000
wix_unknown_172026_3,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-07T03:00:00Z,1,Firefox,mobile,Android,Brisbane,AU,QLD,direct,,perplexity,,,,
wix_194.81.80.52_622026_0,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-06-02T00:00:00Z,1,Edge,desktop,Windows,Bath,GB,BAS,direct,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,,,,,1472000
wix_184.187.164.33_422026_20,/team/rob-asen,2026-04-02T20:00:00Z,1,Chrome,desktop,Mac OS,Goleta,US,CA,organic,https://google.com/,,,,,
wix_146.23.20.109_4162026_15,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-16T15:00:00Z,1,Edge,desktop,Windows,Dallas,US,TX,organic,https://bing.com/,,,,,
wix_75.68.76.31_4162026_19,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-16T19:00:00Z,1,Chrome,desktop,Windows,Windham,US,NH,organic,https://google.com/,,,,,
wix_116.97.100.57_5252026_15,/post/sharepoint-s-next-25-years,2026-05-25T15:00:00Z,1,Chrome,desktop,Windows,Hanoi,VN,HN,direct,,,,,,
wix_112.198.104.226_3192026_18,/models/knowledge-management-maturity-model,2026-03-19T18:00:00Z,1,Chrome,desktop,Windows,Caloocan,PH,00,direct,https://chatgpt.com/,chatgpt.com,,,,
wix_137.53.241.98_422026_10,/post/copilot-goes-ubiquitous,2026-04-02T10:00:00Z,1,Edge,desktop,Mac OS,Portland,US,OR,direct,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,,,,,
wix_185.211.99.158_2252026_9,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-25T09:00:00Z,1,Chrome,desktop,Mac OS,Los Angeles,US,CA,direct,,,,,,
wix_131.229.185.11_412026_13,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-01T13:00:00Z,1,Edge,desktop,Windows,Jersey City,US,NJ,organic,https://bing.com/,,,,,
wix_117.135.155.141_232026_6,/insights/tags/productivity-tools-1,2026-02-03T06:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_176.223.52.27_5112026_8,/,2026-05-11T08:00:00Z,1,Edge,desktop,Windows,Porto,PT,13,direct,,,,,,
wix_174.232.7.63_332026_11,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-03-03T11:00:00Z,1,Chrome,mobile,Android,Omaha,US,NE,organic,https://duckduckgo.com/,,,,,
wix_140.248.44.0_2262026_11,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-26T11:00:00Z,1,Safari,mobile,iOS,Miami,US,FL,direct,,,,,,
wix_98.144.71.11_1252026_11,/,2026-01-25T11:00:00Z,1,LinkedIn App,mobile,iOS,Brookfield,US,WI,organic,https://linkedin.com/,,,,,12000
wix_165.65.32.67_3172026_2,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-17T02:00:00Z,1,Chrome,desktop,Mac OS,Camden,GB,CMD,organic,https://google.com/,,,,,
wix_122.188.45.18_572026_1,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-07T01:00:00Z,1,Chrome,desktop,Windows,,CN,,organic,https://cn.bing.com/,,,,,
wix_68.93.141.118_2112026_6,/search,2026-02-11T06:00:00Z,1,Edge,desktop,Windows,Apex,US,NC,direct,,,,,,14000
wix_223.83.157.16_2192026_19,/solutions/design-strategies,2026-02-19T19:00:00Z,1,Chrome,desktop,Windows,Nanchang,CN,JX,direct,,,,,,
wix_36.151.217.16_2262026_15,/insights/tags/sales-strategy,2026-02-26T15:00:00Z,1,Chrome,desktop,Windows,Nanjing,CN,JS,direct,,,,,,
wix_68.144.115.215_2172026_11,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-17T11:00:00Z,1,Chrome,desktop,Windows,Calgary,CA,AB,organic,https://google.com/,,,,,
wix_160.2.110.135_3252026_18,/about,2026-03-25T18:00:00Z,1,Edge,desktop,Windows,Boise,US,ID,organic,https://google.com/,,,,,47000
wix_165.225.220.166_622026_10,/,2026-06-02T10:00:00Z,1,Chrome,desktop,Windows,New York,US,NY,organic,https://google.com/,,,,,
wix_172.83.212.143_3252026_19,/about,2026-03-25T19:00:00Z,1,Chrome,mobile,Android,Listowel,CA,ON,organic,https://google.com/,,,,,
wix_71.74.243.5_552026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-05T13:00:00Z,1,Edge,desktop,Windows,Stow,US,OH,organic,https://google.com/,,,,,
wix_68.168.225.126_332026_10,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-03-03T10:00:00Z,1,Chrome,desktop,Windows,Eagle Butte,US,SD,organic,https://google.com/,,,,,346000
wix_199.84.223.44_2172026_14,/post/copilot-culture-the-cloud-2025-at-synozur,2026-02-17T14:00:00Z,1,Chrome,desktop,Windows,Houston,US,TX,referral,,hs_email,email,,23481503,
wix_86.108.32.40_2242026_5,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-24T05:00:00Z,1,Edge,desktop,Windows,Amman,JO,AM,direct,https://claude.ai/,,,,,
wix_205.169.39.15_342026_6,/,2026-03-04T06:00:00Z,1,Chrome,desktop,Windows,,US,,referral,,hs_email,email,,24497392,
wix_136.226.60.178_612026_13,/solutions/ai-strategy-and-design,2026-06-01T13:00:00Z,1,Chrome,desktop,Mac OS,New York,US,NY,organic,https://google.com/,,,,,
wix_104.28.214.212_1252026_7,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-25T07:00:00Z,1,Chrome,desktop,Windows,Reading,GB,RDG,organic,https://google.com/,,,,,
wix_98.97.49.217_4142026_12,/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2026-04-14T12:00:00Z,1,Safari,tablet,iPadOS 18,Portland,US,OR,organic,https://google.com/,,,,,
wix_136.226.59.15_1302026_12,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-01-30T12:00:00Z,1,Edge,desktop,Mac OS,Miami,US,FL,organic,https://bing.com/,,,,,
wix_172.125.79.94_3312026_13,/,2026-03-31T13:00:00Z,1,Safari,mobile,iOS,Los Altos,US,CA,direct,,,,,,
wix_165.225.60.57_5272026_12,/post/m-files-and-microsoft-a-new-era-of-document-management,2026-05-27T12:00:00Z,1,Chrome,desktop,Windows,Chicago,US,IL,organic,https://google.com/,,,,,
wix_78.33.9.106_5192026_3,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-19T03:00:00Z,1,Firefox,desktop,Windows,Oldham,GB,OLD,organic,https://google.com/,,,,,
wix_104.28.57.247_2182026_16,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-18T16:00:00Z,1,Safari,mobile,iOS,New York,US,NY,direct,,,,,,
wix_78.1.116.117_2242026_0,/services/go-to-market-transformation,2026-02-24T00:00:00Z,1,Chrome,desktop,Windows,Zagreb,HR,21,referral,,hs_email,email,,11095374,
wix_24.116.250.58_3182026_3,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-18T03:00:00Z,1,DuckDuckGo Mobile,mobile,iOS,Texarkana,US,TX,organic,https://duckduckgo.com/,,,,,
wix_100.1.240.187_3202026_5,/items/2026-ai-report,2026-03-20T05:00:00Z,1,Safari,mobile,iOS,Westfield,US,NJ,direct,,,,,,
wix_46.110.111.215_532026_7,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-03T07:00:00Z,1,Edge,desktop,Windows,Colorado Springs,US,CO,organic,https://bing.com/,,,,,
wix_100.43.238.254_3112026_16,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-11T16:00:00Z,1,Chrome,desktop,Mac OS,La Palma,US,CA,organic,https://google.com/,,,,,
wix_unknown_142026_10,/,2026-01-04T10:00:00Z,1,Safari,mobile,iOS,Southampton,GB,STH,direct,,,,,,
wix_185.231.33.38_452026_0,/join,2026-04-05T00:00:00Z,1,Chrome,desktop,Mac OS,,SC,,direct,,,,,,15000
wix_4.39.165.18_472026_10,/,2026-04-07T10:00:00Z,1,Chrome,desktop,Windows,Birmingham,US,AL,organic,https://google.com/,,,,,16000
wix_101.115.83.146_3102026_14,/,2026-03-10T14:00:00Z,1,Chrome,desktop,Windows,Sydney,AU,NSW,organic,https://google.com/,,,,,5000
wix_151.227.29.207_4152026_5,/,2026-04-15T05:00:00Z,1,Edge,desktop,Windows,Basingstoke,GB,HAM,organic,https://bing.com/,,,,,
wix_170.85.26.90_622026_10,/,2026-06-02T10:00:00Z,1,Chrome,desktop,Mac OS,Atlanta,US,GA,direct,,,,,,
wix_182.188.40.112_3292026_9,/post/ai-in-2026-the-market-is-big-the-gap-is-bigger,2026-03-29T09:00:00Z,1,Chrome,desktop,Windows,Karachi,PK,SD,direct,,,,,,
wix_108.201.1.87_4142026_14,/team,2026-04-14T14:00:00Z,1,Chrome,desktop,Windows,Mt. Pleasant,US,SC,direct,,,,,,65000
wix_unknown_172026_13,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-07T13:00:00Z,1,Edge,desktop,Windows,Tower Hamlets,GB,TWH,organic,https://google.com/,,,,,
wix_174.56.88.111_5212026_14,/team/michelle-caldwell,2026-05-21T14:00:00Z,1,Google App,mobile,iOS,Albuquerque,US,NM,organic,https://google.com/,,,,,
wix_146.143.196.8_3252026_10,/,2026-03-25T10:00:00Z,1,Chrome,desktop,Windows,New York,US,NY,organic,https://google.com/,,,,,
wix_84.37.201.93_2172026_13,/event-details/ai-im-global-summit,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,23481503,
wix_136.226.252.187_622026_1,/,2026-06-02T01:00:00Z,1,Chrome,desktop,Windows,Chennai,IN,TN,organic,https://google.com/,,,,,
wix_66.11.22.197_4192026_13,/post/from-tacit-knowledge-to-talking-agents-navigating-copilot-s-next-evolution,2026-04-19T13:00:00Z,1,Edge,desktop,Windows,Marysville,US,OH,organic,https://bing.com/,,,,,
wix_unknown_172026_16,/team,2026-01-07T16:00:00Z,1,Edge,desktop,Windows,Woodinville,US,WA,organic,https://bing.com/,,,,,70000
wix_45.61.67.220_342026_6,/event-list,2026-03-04T06:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,24497392,
wix_155.190.13.137_1192026_10,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-19T10:00:00Z,1,Chrome,desktop,Windows,London,GB,ENG,referral,https://statics.teams.cdn.office.net/,,,,,
wix_73.164.171.54_3152026_13,/,2026-03-15T13:00:00Z,1,Firefox,desktop,Windows,Portland,US,OR,direct,,,,,,63000
wix_170.85.57.11_342026_22,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-04T22:00:00Z,1,Edge,desktop,Windows,Atlanta,US,GA,referral,https://statics.teams.cdn.office.net/,,,,,323000
wix_76.135.249.248_1272026_15,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,2026-01-27T15:00:00Z,1,Edge,desktop,Windows,Auburn,US,WA,organic,https://bing.com/,,,,,
wix_unknown_1132026_8,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-13T08:00:00Z,1,Safari,mobile,iOS,Santiago de Compostela,ES,C,direct,,perplexity,,,,
wix_142.126.212.35_3252026_17,/post/11-copilot-tips-to-supercharge-your-productivity,2026-03-25T17:00:00Z,1,Edge,desktop,Windows,Toronto,CA,ON,organic,https://bing.com/,,,,,
wix_138.75.103.144_4272026_22,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-04-27T22:00:00Z,1,Edge,desktop,Windows,Singapore,SG,,organic,https://google.com/,,,,,
wix_unknown_12312025_20,/post/claude-comes-inside-the-microsoft-365-boundary,2025-12-31T20:00:00Z,1,Chrome,desktop,Mac OS,Baltimore,US,MD,direct,,,,,,
wix_75.217.1.49_472026_21,/case-studies/energy-company-reinvents-employee-expereince-and-effectiveness,2026-04-07T21:00:00Z,1,Safari,desktop,Mac OS,Houston,US,TX,organic,https://linkedin.com/,,,,,
wix_85.167.118.193_1302026_6,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-30T06:00:00Z,1,Firefox,mobile,Android,Nesodden,NO,02,organic,https://linkedin.com/,,,,,
wix_63.96.91.120_492026_7,/post/claude-comes-inside-the-microsoft-365-boundary,2026-04-09T07:00:00Z,1,Chrome,desktop,Windows,Arlington,US,TX,direct,,,,,,
wix_71.149.223.10_3242026_11,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-03-24T11:00:00Z,1,Edge,desktop,Windows,Tomball,US,TX,organic,https://bing.com/,,,,,
wix_unknown_112026_0,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-01T00:00:00Z,1,Chrome,desktop,Mac OS,Vilnius,LT,57,direct,,,,,,
wix_136.226.78.106_532026_23,/insights,2026-05-03T23:00:00Z,1,Chrome,desktop,Mac OS,San Jose,US,CA,organic,https://google.com/,,,,,32000
wix_67.187.97.208_5282026_20,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-28T20:00:00Z,1,Edge,desktop,Windows,Brentwood,US,TN,organic,https://bing.com/,,,,,
wix_unknown_192026_9,/,2026-01-09T09:00:00Z,1,Edge,mobile,iOS,Bothell,US,WA,direct,,,,,,13000
wix_142.147.208.78_2172026_14,/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans,2026-02-17T14:00:00Z,1,Chrome,desktop,Windows,Ashburn,US,VA,referral,,hs_email,email,,23481503,
wix_165.225.36.201_3182026_9,/insights,2026-03-18T09:00:00Z,1,Chrome,desktop,Windows,,US,TX,organic,https://google.com/,,,,,471000
wix_128.116.168.24_5102026_7,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-05-10T07:00:00Z,1,Edge,desktop,Windows,,IT,,organic,https://bing.com/,,,,,
wix_unknown_132026_21,/,2026-01-03T21:00:00Z,1,Chrome,desktop,Windows,Short Hills,US,NJ,direct,,,,,,4000
wix_79.173.88.212_3172026_21,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,2026-03-17T21:00:00Z,1,YaBrowser,desktop,Windows,Gatchina,RU,LEN,organic,https://yandex.ru/,,,,,
wix_82.22.159.184_2172026_13,/,2026-02-17T13:00:00Z,1,Chrome,desktop,Windows,Los Angeles,US,CA,referral,,hs_email,email,,23481503,
wix_99.233.192.26_2172026_19,/partners,2026-02-17T19:00:00Z,1,LinkedIn App,mobile,iOS,Barrie,CA,ON,organic,https://linkedin.com/,,,,,23000
wix_45.30.79.138_4202026_19,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-04-20T19:00:00Z,1,Chrome,mobile,iOS,Dallas,US,TX,organic,https://google.com/,,,,,
wix_208.127.72.147_1192026_8,/post/news-from-microsoft-ignite-2024,2026-01-19T08:00:00Z,1,Edge,desktop,Windows,Ashburn,US,VA,organic,https://linkedin.com/,,,,,
wix_104.28.57.244_2112026_15,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-11T15:00:00Z,1,Safari,mobile,iOS,New York,US,NY,direct,,,,,,
wix_38.248.15.55_282026_16,/team/michelle-caldwell,2026-02-08T16:00:00Z,1,Firefox,desktop,Windows,Atlanta,US,GA,organic,https://google.com/,,,,,
wix_83.111.115.251_4122026_3,"/post/claude-comes-inside-the-microsoft-365-boundary),",2026-04-12T03:00:00Z,1,Edge,desktop,Windows,Sharjah,AE,SH,direct,,,,,,
wix_73.60.64.51_412026_0,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-01T00:00:00Z,1,Edge,desktop,Linux,Kingston,US,NH,organic,https://bing.com/,,,,,
wix_174.22.237.175_4152026_16,/,2026-04-15T16:00:00Z,1,Edge,desktop,Windows,Phoenix,US,AZ,organic,https://bing.com/,,,,,
wix_182.95.99.122_622026_0,/,2026-06-02T00:00:00Z,1,Chrome,mobile,Android,Bengaluru,IN,KA,organic,https://google.com/,,,,,
wix_66.213.81.2_2192026_8,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-02-19T08:00:00Z,1,Edge,desktop,Windows,Newark,US,OH,organic,https://bing.com/,,,,,
wix_104.28.132.29_2212026_9,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-21T09:00:00Z,1,Safari,mobile,iOS,Ottawa,CA,ON,direct,,,,,,
wix_172.59.136.86_4292026_19,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-29T19:00:00Z,1,Android WebView,mobile,Android,Pittsburgh,US,PA,organic,https://bing.com/,,,,,
wix_35.146.201.188_232026_20,/post/copilot-goes-ubiquitous,2026-02-03T20:00:00Z,1,Edge,desktop,Windows,Irving,US,TX,organic,https://bing.com/,,,,,34000
wix_76.164.135.200_4102026_21,/,2026-04-10T21:00:00Z,1,Edge,mobile,iOS,New Prague,US,MN,organic,https://bing.com/,,,,,17000
wix_68.47.98.42_332026_13,/team,2026-03-03T13:00:00Z,1,Chrome,desktop,Windows,Minneapolis,US,MN,organic,https://google.com/,,,,,44000
wix_unknown_1162026_5,/post/first-encounters-with-microsofts-copilot-researcher-analyst,2026-01-16T05:00:00Z,1,Safari,mobile,iOS,Jersey City,US,NJ,direct,,,,,,
wix_147.161.184.88_4212026_2,/post/11-copilot-tips-to-supercharge-your-productivity,2026-04-21T02:00:00Z,1,Edge,desktop,Windows,Paris,FR,75,organic,https://bing.com/,,,,,
wix_89.214.123.202_2182026_9,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,2026-02-18T09:00:00Z,1,Chrome,desktop,Windows,,PT,,referral,,hs_email,email,,23481503,2000
wix_62.232.6.90_5282026_9,/post/claude-comes-inside-the-microsoft-365-boundary,2026-05-28T09:00:00Z,1,Edge,desktop,Windows,Solihull,GB,SOL,organic,https://bing.com/,,,,,
wix_23.228.131.7_4162026_15,/event-list,2026-04-16T15:00:00Z,1,Chrome,desktop,Windows,,US,,direct,,,,,,
wix_166.199.97.136_282026_21,/post/larry-namer-the-kid-from-coney-island-who-invented-modern-tv,2026-02-08T21:00:00Z,1,Safari,mobile,iOS,Los Angeles,US,CA,organic,https://ecosia.org/,,,,,
wix_170.85.57.11_342026_23,/profile/chris/profile,2026-03-04T23:00:00Z,1,Edge,desktop,Windows,Atlanta,US,GA,referral,https://statics.teams.cdn.office.net/,,,,,
wix_1.53.221.115_1272026_4,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-27T04:00:00Z,1,Chrome,desktop,Mac OS,Ho Chi Minh City,VN,SG,direct,,,,,,
wix_205.220.46.208_5262026_13,/,2026-05-26T13:00:00Z,1,Chrome,desktop,Windows,Boston,US,MA,direct,,,,,,
wix_91.158.37.22_3172026_4,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-17T04:00:00Z,1,Edge,desktop,Windows,Espoo,FI,18,organic,https://google.com/,,,,,
wix_163.116.145.33_5202026_10,/post/copilot-goes-ubiquitous,2026-05-20T10:00:00Z,1,Edge,desktop,Windows,Ashburn,US,VA,organic,https://bing.com/,,,,,
wix_67.160.249.13_342026_11,/items/2026-ai-report,2026-03-04T11:00:00Z,1,Safari,desktop,Mac OS,Sunnyvale,US,CA,direct,,,,,,
wix_104.15.26.145_1282026_10,/,2026-01-28T10:00:00Z,1,Edge,desktop,Windows,Chapel Hill,US,NC,organic,https://google.com/,,,,,
wix_68.84.143.91_3242026_18,/post/claude-comes-inside-the-microsoft-365-boundary,2026-03-24T18:00:00Z,1,Safari,mobile,iOS,Washington,US,DC,organic,https://google.com/,,,,,
wix_unknown_162026_22,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-06T22:00:00Z,1,Chrome,desktop,Mac OS,London,GB,ENG,direct,,,,,,
wix_209.133.116.40_1272026_9,/,2026-01-27T09:00:00Z,1,Edge,desktop,Mac OS,Denver,US,CO,organic,https://google.com/,,,,,
wix_94.16.115.121_1302026_22,/contact,2026-01-30T22:00:00Z,1,Chrome,desktop,Mac OS,Nuremberg,DE,BY,direct,,,,,,22000
wix_83.244.250.234_1252026_14,/post/claude-comes-inside-the-microsoft-365-boundary,2026-01-25T14:00:00Z,1,Chrome,desktop,Mac OS,Wandsworth,GB,WND,organic,https://google.com/,,,,,
wix_188.125.217.57_4282026_4,/polaris,2026-04-28T04:00:00Z,1,Edge,desktop,Windows,Funchal,PT,30,referral,https://podmatch.com/,,,,,7000
wix_182.242.50.145_282026_11,/services/go-to-market-transformation,2026-02-08T11:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_63.88.73.133_342026_6,/,2026-03-04T06:00:00Z,1,Chrome,desktop,Windows,Atlanta,US,GA,direct,,,,,,
wix_205.169.39.18_542026_14,/,2026-05-04T14:00:00Z,1,Chrome,desktop,Windows,,US,,organic,https://bing.com/,,,,,
wix_38.165.42.36_4212026_18,/contact,2026-04-21T18:00:00Z,1,QQbrowser,desktop,Windows,,US,,direct,,,,,,5000
wix_148.168.40.5_642026_4,/post/clawpilot-a-new-way-to-work-with-ai,2026-06-04T04:00:00Z,1,Edge,desktop,Windows,New York,US,NY,organic,https://linkedin.com/,,,,,
wix_unknown_162026_1,/post/introducing-microsoft-copilot-notebooks-a-quick-take,2026-01-06T01:00:00Z,1,Edge,desktop,Windows,Las Piñas,PH,00,organic,https://bing.com/,,,,,
wix_87.106.76.226_3302026_10,/contact,2026-03-30T10:00:00Z,1,Chrome,desktop,Mac OS,,GB,,direct,,,,,,109000
wix_75.9.243.90_5262026_17,/careers,2026-05-26T17:00:00Z,1,Google App,tablet,iPadOS 18,Houston,US,TX,organic,https://google.com/,,,,,
wix_205.169.39.36_362026_20,/,2026-03-06T20:00:00Z,1,Chrome,desktop,Windows,,US,,direct,,,,,,
wix_136.226.74.196_622026_11,/team,2026-06-02T11:00:00Z,1,Edge,desktop,Windows,Boston,US,MA,organic,https://google.com/,,,,,
wix_90.191.147.75_5262026_7,/,2026-05-26T07:00:00Z,1,Chrome,desktop,Windows,Tallinn,EE,784,referral,https://chrismcnulty.net/,,,,,
wix_unknown_1152026_5,/,2026-01-15T05:00:00Z,1,Chrome,desktop,Windows,Burlington,CA,ON,organic,https://google.com/,,,,,
wix_122.11.233.245_532026_1,/post/11-copilot-tips-to-supercharge-your-productivity,2026-05-03T01:00:00Z,1,Chrome,desktop,Windows,Singapore,SG,,organic,https://sg.search.yahoo.com/,,,,,
wix_208.207.5.58_3222026_6,/,2026-03-22T06:00:00Z,1,Chrome,desktop,Mac OS,Washington,US,DC,direct,,,,,,
wix_73.140.137.122_582026_18,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,2026-05-08T18:00:00Z,1,Safari,mobile,iOS,Gig Harbor,US,WA,direct,,,,,,
wix_76.26.26.227_3222026_9,/,2026-03-22T09:00:00Z,1,Chrome,desktop,Windows,Fort Lauderdale,US,FL,direct,,,,,,15000
wix_12.227.142.58_5132026_16,/apps,2026-05-13T16:00:00Z,1,Edge,mobile,iOS,Bremerton,US,WA,direct,,,,,,15000
wix_146.112.163.41_2282026_22,/,2026-02-28T22:00:00Z,1,Chrome,desktop,Windows,Reston,US,VA,direct,,,,,,
wix_78.86.8.101_2162026_12,/post/claude-comes-inside-the-microsoft-365-boundary,2026-02-16T12:00:00Z,1,Chrome,mobile,Android,,GB,,direct,,,,,,
wix_104.28.35.18_1282026_5,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,2026-01-28T05:00:00Z,1,Safari,mobile,iOS,Brisbane,AU,QLD,organic,https://google.com/,,,,,
wix_unknown_182026_4,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,2026-01-08T04:00:00Z,1,Edge,desktop,Windows,Heusden-Zolder,BE,VLI,direct,,,,,,
wix_170.85.56.203_622026_10,/,2026-06-02T10:00:00Z,1,Chrome,desktop,Windows,Atlanta,US,GA,organic,https://google.com/,,,,,17000
wix_40.64.64.90_3302026_11,/case-studies/management-makeover-at-a-luxury-brand,2026-03-30T11:00:00Z,1,Chrome,desktop,Windows,,US,WA,referral,,hs_email,email,,26092443,
wix_146.75.136.0_4222026_20,/team,2026-04-22T20:00:00Z,1,Safari,mobile,iOS,Seattle,US,WA,organic,https://google.com/,,,,,69000
wix_58.56.38.158_422026_17,/partners,2026-04-02T17:00:00Z,1,Chrome,desktop,Windows,Jinan,CN,SD,direct,,,,,,
wix_205.169.39.16_572026_15,/privacy,2026-05-07T15:00:00Z,1,Chrome,mobile,Android,,US,,organic,https://bing.com/,,,,,
wix_147.161.130.207_352026_0,/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,2026-03-05T00:00:00Z,1,Edge,desktop,Windows,Vienna,AT,9,organic,https://bing.com/,,,,,
wix_211.137.146.4_382026_8,/applications/vega,2026-03-08T08:00:00Z,1,Chrome,desktop,Windows,,CN,,direct,,,,,,
wix_108.201.1.87_4192026_11,/team,2026-04-19T11:00:00Z,1,Chrome,desktop,Windows,Mt. Pleasant,US,SC,direct,,,,,,
wix_108.49.190.155_1222026_10,/services/technology-transformation,2026-01-22T10:00:00Z,1,Chrome,desktop,Mac OS,Sudbury,US,MA,organic,https://google.com/,,,,,68000
